name,artist,img,Unique ID,Name,Artist,Popularity,Album ID,Album name,Release date,Genre,Subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration ms
Nada Fue Un Error,Coti,https://i.scdn.co/image/ab67616d0000b27342f023e1100d3c33d980db17,5yOKRTCVIWlPQwfbxGbXk5,Nada Fue Un Error,Coti,3,5zRcpUITN2jigTq3N8Q2dh,Canciones Para Llevar (Internacional),2004-01-01,latin,latin pop,0.609,0.888,9,0.896485971125034,1,0.0363,0.103,0.0,0.135,0.834,138.506,211907
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,https://i.scdn.co/image/ab67616d0000b273a33bca43fe421d8b34ba73d4,7LqjznQwfrax7MjQXmxqdQ,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,65,1l8TpRDfjJjKdtbzNtSycM,This Is Me...Then,2002,pop,post-teen pop,0.845,0.768,6,0.8591245311485027,1,0.188,0.00733,5.070422535211268e-06,0.0575,0.96,100.0,187840
"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",Juicy J,https://i.scdn.co/image/ab67616d0000b273abe98b7f16e9daf02961a180,7zBQRGpYImAdIZc97FNj3V,"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",Juicy J,66,1wJ0LO5PnMZDTrWR2C7qQ8,"Shell Shocked (feat. Kill The Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]",2014-07-22,rap,southern hip hop,0.596,0.815,6,0.8545145946399011,0,0.0755,0.0111,0.0,0.174,0.459,165.015,206567
Habits of My Heart - EP Version,Jaymes Young,https://i.scdn.co/image/ab67616d0000b273b5dd0cfdb2492054b434f180,0elXIl26ZrovBULLTrEGK6,Habits of My Heart - EP Version,Jaymes Young,66,7c4oC2FhDzwu7XU7XRB4lZ,Habits Of My Heart EP,2014-09-28,pop,indie poptimism,0.392,0.498,9,0.8134023426859166,0,0.117,0.665,0.00011871227364185109,0.34,0.59,72.048,210639
I Sat By The Ocean,Queens of the Stone Age,https://i.scdn.co/image/ab67616d0000b2731d11a5e2159392827af124d5,7oXRMDUzBPekkLRTJhSGvC,I Sat By The Ocean,Queens of the Stone Age,66,06S2JBsr4U1Dz3YaenPdVq,...Like Clockwork,2013-06-03,rock,permanent wave,0.516,0.781,8,0.8893824780504159,0,0.0364,0.00136,0.0007394366197183098,0.11,0.897,116.793,235587
Bellyache - Marian Hill Remix,Billie Eilish,https://i.scdn.co/image/ab67616d0000b273b16b427371c5fdd76f1b0ee1,61X077SWMs5aAGQHhf4pd0,Bellyache - Marian Hill Remix,Billie Eilish,71,2I9wpUTuzMT8aS6iVpM2EQ,Bellyache (Marian Hill Remix),2017-05-05,r&b,urban contemporary,0.832,0.368,4,0.7925109485992079,0,0.133,0.2,0.05160965794768611,0.353,0.2,100.045,220800
He Could Be the One,Hannah Montana,https://i.scdn.co/image/ab67616d0000b27392eacbfef0d784eb9d057e74,07HPV6hzecJmMJwsIX8YVU,He Could Be the One,Hannah Montana,65,0bKrYLZrKCH5qGzgwPxLcl,Hannah Montana 3,2009-01-01,pop,post-teen pop,0.602,0.894,4,0.8899901514992771,1,0.032,0.00154,0.0,0.433,0.643,125.988,180800
No Vaseline,Ice Cube,https://i.scdn.co/image/ab67616d0000b273629f765496596c612e2ed7fd,5FvlQZTm4eOGeUiAB1bKc9,No Vaseline,Ice Cube,66,4k5sb7GI0J55nMSyIHJsXg,Death Certificate (25th Anniversary Edition),2017-06-09,rap,southern hip hop,0.777,0.957,11,0.9062087463068123,0,0.318,0.18,0.0,0.296,0.543,105.755,313053
Quiero Bailar,Ivy Queen,https://i.scdn.co/image/ab67616d0000b273774ca12732a1ae8541a45b5b,4HNlRF6Nux7jU68kTpX7CP,Quiero Bailar,Ivy Queen,49,50m6CwGzwKsAcVPz9SCMrp,e5,2006-11-14,latin,latin pop,0.815,0.826,5,0.8639649644825346,1,0.155,0.283,0.0,0.256,0.737,95.031,183053
Bark at the Moon,Ozzy Osbourne,https://i.scdn.co/image/ab67616d0000b273813b607b3b7e094c306af4fd,2E7W1X4maFFcjHrVrFA7Vs,Bark at the Moon,Ozzy Osbourne,65,537qKeG5gbEvKJpQ4Qmszn,Bark At The Moon (Expanded Edition),1983-12-10,rock,hard rock,0.303,0.961,9,0.8615342706870901,0,0.243,0.00253,6.237424547283703e-05,0.132,0.305,146.591,257120
Shout At The Devil,Mötley Crüe,https://i.scdn.co/image/ab67616d0000b273564f5c31c0934c883838ee77,1hqrYSqvNc9x3BETX1cZhk,Shout At The Devil,Mötley Crüe,66,2BCI4Oj05SiqooWWBqUqjT,Shout At The Devil,1983,rock,hard rock,0.489,0.953,0,0.8765794271106175,1,0.0858,0.02,0.0002112676056338028,0.113,0.447,94.443,195853
Pride and Joy,Stevie Ray Vaughan,https://i.scdn.co/image/ab67616d0000b273f7143c00741b94bb62025340,1oT20g6f8rvymheUIdFr19,Pride and Joy,Stevie Ray Vaughan,57,1cBgyEhogUvaKVgsdczgHm,The Real Deal: Greatest Hits Volume 1,2006,rock,classic rock,0.426,0.693,8,0.7687907298367663,1,0.0377,0.0251,0.0065392354124748486,0.101,0.751,126.804,219840
Weak,SWV,https://i.scdn.co/image/ab67616d0000b273cfc529522ad920757b6b9902,71EHOyEOhNx1SzTebRRyng,Weak,SWV,66,2BBrAtWY0c6dPio5b2JYFK,It's About Time,1992-10-27,r&b,urban contemporary,0.693,0.533,2,0.743750392892316,0,0.0402,0.107,0.0,0.0695,0.568,127.661,291907
What's My Name?,Rihanna,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794,5FTCKvxzqy72ceS4Ujux4N,What's My Name?,Rihanna,68,7vN82vd1Vq44fjlhjfvHJp,Loud,2010-11-16,pop,electropop,0.69,0.786,2,0.9112796764662741,1,0.0692,0.229,0.0,0.0797,0.583,100.049,263173
Think About You,Kygo,https://i.scdn.co/image/ab67616d0000b273a65683fb93b31212bd6fc4dd,3Kuu5vASpXK8oRsxOvau6P,Think About You,Kygo,71,5vZy4cohzmdhOUGCdsUNpt,Think About You,2019-02-14,pop,dance pop,0.673,0.596,10,0.8079332816461664,1,0.0354,0.166,0.0,0.11,0.19,123.969,208567
Lay Me Down,Sam Smith,https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae,64GRDrL1efgXclrhVCeuA0,Lay Me Down,Sam Smith,76,0vrWqbRQEMKqhTGcDLQK7x,In The Lonely Hour (Drowning Shadows Edition),2015-11-06,r&b,hip pop,0.468,0.19,4,0.7398948096305764,1,0.0373,0.919,0.0,0.107,0.326,125.319,219536
This D.J.,Warren G,https://i.scdn.co/image/ab67616d0000b273f6b9b62ea130943d371b69ef,2ImuQo1g14CTR9hZAZD3aQ,This D.J.,Warren G,64,2VMGv3inRLPM4GOMXf37qu,Regulate… G Funk Era,1994-06-07,rap,southern hip hop,0.803,0.444,6,0.7581250130964104,0,0.132,0.031,0.02283702213279678,0.112,0.584,92.035,203027
Goldie,A$AP Rocky,https://i.scdn.co/image/ab67616d0000b273f3d5966c161176c6d72fc3b3,4go2hxLM6ijk0K76ZY0Nhd,Goldie,A$AP Rocky,5,1E1eyI5uGllppJZCxNoF9w,LONG.LIVE.A$AP (Deluxe Version),2013-01-11,rap,southern hip hop,0.68,0.843,1,0.8702093330260042,1,0.241,0.22,3.038229376257545e-05,0.378,0.743,81.958,192067
Something Real (with London On Da Track & Chris Brown),Summer Walker,https://i.scdn.co/image/ab67616d0000b273195ec779000d4a516daba450,4otQJBpb8okSeykALR3eCH,Something Real (with London On Da Track & Chris Brown),Summer Walker,76,3sKfMROqgj9nNxOuyPDndH,Something Real (with London On Da Track & Chris Brown),2019-11-22,r&b,urban contemporary,0.685,0.667,8,0.8928818389455817,1,0.0365,0.0564,0.0,0.115,0.643,95.518,183138
You Don't Know How It Feels,Tom Petty,https://i.scdn.co/image/ab67616d0000b27341be6d9cf0ec0067d095a072,7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,Tom Petty,64,3ZGUBwDiY5HPOcWv4SBPQg,Wildflowers,1994-10-21,rock,classic rock,0.765,0.502,9,0.8183685015610921,1,0.0321,0.119,0.0011066398390342052,0.171,0.836,144.204,289440
Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds,https://i.scdn.co/image/ab67616d0000b273d0535e1261840a3994463e8e,407ltk0BtcZI8kgu0HH4Yj,Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds,65,4Gp9Ls1UqkrQRrTTxhvs6A,The Boatman's Call (2011 Remastered Version),1997,rock,permanent wave,0.484,0.0874,0,0.6003813674748024,1,0.0394,0.894,0.15492957746478872,0.11,0.219,94.163,256120
Where The Streets Have No Name - Remastered,U2,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,4qgZs0RNjdzKAS22lP0QjY,Where The Streets Have No Name - Remastered,U2,65,5y6wlw1LnqFnQFruMeiwGU,The Joshua Tree (Super Deluxe),1987-03-03,rock,permanent wave,0.49,0.724,2,0.7725205875573622,1,0.0366,0.00976,0.004627766599597585,0.159,0.292,125.812,337506
Lake Of Fire,Nirvana,https://i.scdn.co/image/ab67616d0000b27336c5417732e53e23cb219246,4UJmPSJsBsIR1U0N79BU1g,Lake Of Fire,Nirvana,65,1To7kv722A8SpZF789MZy7,MTV Unplugged In New York,1994-01-01,rock,permanent wave,0.541,0.618,1,0.7710328353204954,0,0.179,0.277,4.044265593561368e-05,0.413,0.68,145.464,175973
N.Y. State of Mind,Nas,https://i.scdn.co/image/ab67616d0000b27375d9ecf8d29744037d2d6064,5zwz05jkQVT68CjUpPwFZe,N.Y. State of Mind,Nas,66,6oSHgr3TZJPCFshYUfBDqE,Illmatic XX,1994,rap,southern hip hop,0.665,0.91,6,0.8751754919011797,0,0.223,0.0394,0.0,0.227,0.887,84.099,293973
It Was A Good Day,Ice Cube,https://i.scdn.co/image/ab67616d0000b27355af7e0cd246a50f8cd15194,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,74,71HM1CMYWeZzws8pyiEn46,The Predator,1992-11-17,rap,southern hip hop,0.798,0.744,7,0.8616390419713764,0,0.136,0.33,0.00010663983903420523,0.292,0.794,82.356,260000
Digits,Young Thug,https://i.scdn.co/image/ab67616d0000b273a875c3ec944b4f164ab5c350,4cg1yakyRSIOjxKM2I7J1q,Digits,Young Thug,68,2z4c8M8aVzl7CTobIp36KF,Slime Season 3,2016-03-25,rap,gangster rap,0.769,0.632,10,0.8846887245143851,0,0.0537,0.0325,0.0,0.116,0.294,131.932,176387
Diamonds,Rihanna,https://i.scdn.co/image/ab67616d0000b273e24cbbd5cef05ca77ec67df6,1z9kQ14XBSN0r2v6fx4IdG,Diamonds,Rihanna,66,0T23GvNaBUGtMKxZko8LQG,Unapologetic (Edited Version),2012-01-01,pop,post-teen pop,0.564,0.71,11,0.8701883787691469,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147
Bongo Bong,Manu Chao,https://i.scdn.co/image/ab67616d0000b27372c5875a8e4b49075978cd04,00SmB7n85SKROGjybsyq5i,Bongo Bong,Manu Chao,66,3xoAUqjKs7Ps7wR26VAMbq,Clandestino,1998-10-06,latin,tropical,0.755,0.545,9,0.7631749889990151,0,0.0646,0.944,0.00011871227364185109,0.144,0.964,149.807,158427
6 AM,J Balvin,https://i.scdn.co/image/ab67616d0000b273ac89ab9bfbeaebb9ded4ceba,3uvypVUsiIr1B0BccIcsEh,6 AM,J Balvin,70,5Fqdd85mAoGDp0K9lmbPDp,La Familia,2013-09-29,latin,latin pop,0.746,0.746,5,0.8675481424051296,0,0.102,0.152,0.0,0.274,0.733,175.965,243227
Lightning Crashes,Live,https://i.scdn.co/image/ab67616d0000b27323d8d82a798baa960fdb5070,2VFRnfx3nzHdeSrFhtq9Jj,Lightning Crashes,Live,49,4rSabzYGjgwZ04581fcBhV,Awake The Best Of Live,2004-01-01,rock,permanent wave,0.397,0.431,11,0.7792888125222639,1,0.0487,0.271,2.8269617706237426e-06,0.118,0.463,94.103,324733
One More Night,Maroon 5,https://i.scdn.co/image/ab67616d0000b273ce7d499847da02a9cbd1c084,6cpk00i5TxCqSeqNi2HuIe,One More Night,Maroon 5,72,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,2012-01-01,pop,post-teen pop,0.716,0.821,5,0.9013054502022085,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,219547
Jane Says,Jane's Addiction,https://i.scdn.co/image/ab67616d0000b2738765ac8eae3b054a1750419d,7c1Dar0pIAW7w5TzaGjt9t,Jane Says,Jane's Addiction,64,4DVBJPJyizvHfJQt5pYaCa,Nothing's Shocking,1988-08-23,rock,permanent wave,0.402,0.597,2,0.7792888125222639,1,0.0327,0.0385,2.1026156941649897e-06,0.109,0.496,81.806,287000
Me haces bien,Jorge Drexler,https://i.scdn.co/image/ab67616d0000b273ffbb66eddb82445e0c9c6cb4,4UKe38tm5NkRpuFCxwewEe,Me haces bien,Jorge Drexler,65,5MAlr4sv266fgE8qVQUeuO,Sea,2001-01-01,latin,latin pop,0.404,0.607,9,0.7557571820715379,1,0.0451,0.327,0.030181086519114685,0.155,0.576,149.604,184547
21st Century Girl,BTS,https://i.scdn.co/image/ab67616d0000b273aabacdacfb6eceeb819c6ed6,3ROFgxvjni5xjdOLUSTLlq,21st Century Girl,BTS,3,6CqQEpTYDf64ku45E3ry7d,WINGS,2016-10-10,edm,pop edm,0.716,0.887,2,0.8936152379355866,1,0.0853,0.00402,0.0,0.0566,0.782,101.025,192602
Legendary,Skillet,https://i.scdn.co/image/ab67616d0000b273d1a0d3883bb1f28d712f7669,2gYCaUsqrnBOt7DymQCY6d,Legendary,Skillet,14,3YBM8Bk5cfjLLTwJx8uWXb,Legendary,2019-05-08,rock,hard rock,0.548,0.924,11,0.8794082517863504,0,0.0689,0.00033,1.4285714285714284e-05,0.162,0.242,124.031,244538
Love My Way,The Psychedelic Furs,https://i.scdn.co/image/ab67616d0000b2730faf6c6f66c3ba57e7dbf33b,1mqytV5qZcmzG6MgvJCpkQ,Love My Way,The Psychedelic Furs,58,4AZLte5qWw6ximP9JswLZm,All Of This And Nothing,1988-01-01,rock,permanent wave,0.673,0.686,0,0.7177671143892881,1,0.0363,0.0223,0.00018511066398390342,0.0963,0.662,126.09,211573
First Time,Kygo,https://i.scdn.co/image/ab67616d0000b273b6d86ca196b697ee0f640118,2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,69,6wu7tiTr8zchRG7PWwTOK1,First Time,2017-04-28,pop,electropop,0.633,0.592,0,0.8214697315759696,0,0.112,0.197,0.0,0.099,0.679,90.066,193511
Mask Off - Marshmello Remix,Future,https://i.scdn.co/image/ab67616d0000b273d338f56a62eabfe658ff5e9d,5rK0pyEObO4DBFLy682QvR,Mask Off - Marshmello Remix,Future,64,5kDL875bDZtpRKtl51ED3X,Mask Off (Marshmello Remix),2017-06-16,rap,trap,0.731,0.725,2,0.8641116442805356,1,0.249,0.00432,0.0,0.0556,0.351,149.963,179200
LIKE I WOULD,ZAYN,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,0WEVf4RhIrcr3S3ULBrt0T,LIKE I WOULD,ZAYN,48,6m4f3du3VpPvhsuqbVu5ex,LIKE I WOULD,2016-03-10,edm,pop edm,0.565,0.832,10,0.853173522201035,0,0.114,0.0247,0.0,0.26,0.233,112.827,192133
Let Me Die,Lil Happy Lil Sad,https://i.scdn.co/image/ab67616d0000b273de0983e18ffd7f1839b2a950,46T7puWlH8ptC6lx7bQ3TY,Let Me Die,Lil Happy Lil Sad,66,4JSD9GfEAaodrPZp4sgpbe,Let Me Die,2017-07-29,rap,trap,0.503,0.37,11,0.606541918990843,1,0.0489,0.768,0.6026156941649898,0.116,0.102,78.963,218776
Hell on Earth (Front Lines),Mobb Deep,https://i.scdn.co/image/ab67616d0000b273aaade0aecd37f7c8311e11c7,1RjU7UhRICmdFPKxCucLgq,Hell on Earth (Front Lines),Mobb Deep,66,6BWf3fxsgSDhES4Cm4oyy5,Hell On Earth (Explicit),1996-11-19,rap,southern hip hop,0.875,0.658,0,0.8969888732896087,1,0.359,0.275,0.0,0.122,0.661,92.039,274093
Dance Again,Jennifer Lopez,https://i.scdn.co/image/ab67616d0000b273386cfde5b7b1573e0d001f63,7kInKptdDDvadBzmos1LUH,Dance Again,Jennifer Lopez,0,4XL0DPEzNgyv1MhwcLYR6G,Dance Again,2012-05-18,latin,latin hip hop,0.799,0.864,11,0.863399199547388,0,0.0702,0.0185,3.782696177062374e-06,0.0962,0.679,127.99,236573
Better Man,Little Big Town,https://i.scdn.co/image/ab67616d0000b27310b3547f66125a4da0cf156b,2ERoiswcZQdXztyYNODB4z,Better Man,Little Big Town,0,0gyi7ZVpddN6C6NzElesLx,Better Man,2016-10-20,pop,indie poptimism,0.53,0.768,5,0.885736437357249,1,0.0354,0.127,6.458752515090543e-06,0.238,0.432,143.902,260933
Eternamente Bella,Alejandra Guzman,https://i.scdn.co/image/ab67616d0000b273c90318486285e58c442fd9a8,0WZqP2WahJbKURqUK3fBPk,Eternamente Bella,Alejandra Guzman,48,1PhIfhQdduYiD72UKXIot9,Eternamente Bella,1990,latin,latin pop,0.748,0.832,0,0.8155815853990738,1,0.0272,0.167,6.740442655935614e-05,0.26,0.969,114.119,206947
Remind Me to Forget,Kygo,https://i.scdn.co/image/ab67616d0000b273238d888f4282893ed8f83f2a,6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,70,47oyrKaeobswT4T8zyaxdM,Kids in Love,2017-11-03,pop,dance pop,0.689,0.505,0,0.8394065754458018,1,0.0933,0.158,0.0,0.138,0.312,99.017,217293
Where the Party At (feat. Nelly),Jagged Edge,https://i.scdn.co/image/ab67616d0000b2735fac2aabbb52ff9fc4c1faa1,5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),Jagged Edge,67,2LFRjzwf61Y7CIl54Kiq8j,Jagged Little Thrill,2001-07-03,r&b,urban contemporary,0.596,0.661,5,0.8425497139743938,0,0.226,0.31,0.0,0.0847,0.86,129.491,232573
Don,Miranda!,https://i.scdn.co/image/ab67616d0000b27341ca8a8fdfcce2d6ff7f2d05,4xfLXtiIraq03QHw25u2QX,Don,Miranda!,0,3yVLw20eBvkCVI6qwACPz7,El templo del Pop,2008,latin,latin pop,0.824,0.738,6,0.8594807535150766,1,0.0867,0.0215,0.0,0.0495,0.961,119.973,183973
Mrs. Officer,Lil Wayne,https://i.scdn.co/image/ab67616d0000b27333ebdffaa447ff19ce9f24bb,0EHR9OObFtjlhQB8wSt1m7,Mrs. Officer,Lil Wayne,69,5BGzOpea6At0Nd7tYtYZOP,Tha Carter III,2008-01-01,rap,hip hop,0.92,0.553,6,0.8670871487542694,1,0.189,0.237,0.0,0.0767,0.947,112.021,286907
Havana - Remix,Camila Cabello,https://i.scdn.co/image/ab67616d0000b2735556fb4dfea9c05e09519c25,3whrwq4DtvucphBPUogRuJ,Havana - Remix,Camila Cabello,69,3g56eEg5YgMf3LZPHCMOx2,Havana (Remix),2017-11-12,latin,latin hip hop,0.751,0.579,2,0.8887119418309829,1,0.0321,0.398,2.293762575452716e-05,0.133,0.349,105.031,199095
Rich Love (with Seeb),OneRepublic,https://i.scdn.co/image/ab67616d0000b2734f5e1977bd05425f3ea1a2bf,7dOeiXeTSfA1ixaYmQcWu7,Rich Love (with Seeb),OneRepublic,69,0fLgNovzjpxE13hCIWa0sL,Rich Love,2017-07-14,pop,dance pop,0.401,0.872,1,0.8969888732896087,0,0.314,0.167,0.0,0.362,0.472,104.592,201257
Noche De Entierro (Nuestro Amor),Daddy Yankee,https://i.scdn.co/image/ab67616d0000b2730bfe0ab73a052daddb29fa9b,6ksWMnPcHNyNoNf3y1BQCO,Noche De Entierro (Nuestro Amor),Daddy Yankee,64,0sMHBG6T20O56Wrtu1pR1f,Mas Flow - Los Benjamins,2006-09-26,latin,reggaeton,0.868,0.764,4,0.8355300379272048,0,0.167,0.119,0.0014386317907444668,0.0918,0.397,96.994,263293
Save The World,Swedish House Mafia,https://i.scdn.co/image/ab67616d0000b27395696945285b5f317c6f8445,65hRZOQkVjmBdusz1N7aOv,Save The World,Swedish House Mafia,67,728voOLBbJUBgK2vooghcS,Save The World,2011-05-13,pop,electropop,0.507,0.665,0,0.8140728789053495,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338
Who Can It Be Now?,Men At Work,https://i.scdn.co/image/ab67616d0000b273aa5e4c9da271951ac0b31fa2,5cOM0fTHceCkJVwuyHdMnk,Who Can It Be Now?,Men At Work,55,6GYIy1SuhPDrugCZ5yNeQy,The Best Of Men At Work: Contraband,1996-02-01,rock,classic rock,0.816,0.791,4,0.8850659011378161,1,0.0372,0.0353,0.0003470824949698189,0.17,0.963,128.521,200493
LUV,Tory Lanez,https://i.scdn.co/image/ab67616d0000b2739f7ce2227875fd3d645fb5d6,16Ah4QqH4mgYVXqfC4mdSd,LUV,Tory Lanez,67,5tBOCi2TekXZ1IbrmlBZO4,I Told You,2016-08-19,latin,latin hip hop,0.539,0.528,11,0.8032814366238501,0,0.252,0.0108,0.0,0.117,0.252,190.169,228640
Blessed,Daniel Caesar,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,0KyzXQhY2yzcb1FYCHkZc2,Blessed,Daniel Caesar,67,3xybjP7r2VsWzwvDQipdM0,Freudian,2017-08-25,r&b,urban contemporary,0.448,0.263,11,0.7222513253567462,1,0.0373,0.824,1.9215291750503017e-06,0.106,0.451,109.889,241371
Big City Life,Mattafix,https://i.scdn.co/image/ab67616d0000b273dfbe0339ddb5d5bb033b0735,4stm6lf1vQBSl7Eq4Npzr0,Big City Life,Mattafix,65,4n1tYB2t7IsIPoyCSooPHK,Signs Of A Struggle,2005,rap,southern hip hop,0.69,0.618,2,0.7771514783228213,1,0.0904,0.0175,3.2796780684104626e-06,0.0891,0.733,174.038,240893
Steady Mobbin,Young Money,https://i.scdn.co/image/ab67616d0000b273cad1e37b4b31b5484325acd3,3cSuhzV7wKX5diQ8hos78P,Steady Mobbin,Young Money,65,0hDy52fqKwb2ZIjyNXGxan,We Are Young Money,2009-01-01,rap,hip hop,0.488,0.691,0,0.8037633845315676,0,0.279,0.0219,0.0,0.501,0.697,156.141,310733
Грустная сука,IC3PEAK,https://i.scdn.co/image/ab67616d0000b2739699b90df2fba7b9bdb25e02,18hIrODUziu3KyUxeDKlcq,Грустная сука,IC3PEAK,55,1x5XZhwID74j0tqkcU6hCy,Сладкая жизнь,2017-11-07,rap,gangster rap,0.528,0.617,8,0.8449804077698384,1,0.0657,0.202,0.1539235412474849,0.146,0.0356,119.047,199664
Tears Dry On Their Own,Amy Winehouse,https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,3jP3coGrROR7kjiDlpoRph,Tears Dry On Their Own,Amy Winehouse,12,6GJCGWfI95aeRsdtVB52vc,Back To Black,2006-01-01,r&b,neo soul,0.643,0.871,1,0.9159943842591622,0,0.118,0.491,0.0,0.29,0.452,121.569,185187
Don't Mind,Kent Jones,https://i.scdn.co/image/ab67616d0000b273d46a9d869530328d7de85652,27PmvZoffODNFW2p7ehZTQ,Don't Mind,Kent Jones,66,0l28Q1FFEA0mtpEdEQw1r3,Don't Mind,2016-04-25,rap,southern hip hop,0.464,0.771,8,0.8789263038786329,1,0.336,0.0235,0.0,0.063,0.69,158.777,198237
Laffy Taffy,D4L,https://i.scdn.co/image/ab67616d0000b27331ae0599dc09195638781382,2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,D4L,68,5PE3OnyEPOlTShpjij8Wfp,Down For Life,2005-11-08,rap,hip hop,0.891,0.439,7,0.8057749931898665,0,0.428,0.0351,0.0,0.0932,0.622,77.499,224253
Pa' Que La Pases Bien,Arcangel,https://i.scdn.co/image/ab67616d0000b273294ea58a8ac4ae598c46d0b0,1pLCpA1RN8avJxSD3ZCwhj,Pa' Que La Pases Bien,Arcangel,65,5MLBEmgDNIltSfxvXesq9s,El Fenomeno,2008-12-09,latin,reggaeton,0.897,0.755,9,0.8541793265301846,0,0.144,0.00758,0.00045372233400402414,0.264,0.567,110.008,214120
Tú No Eres Para Mi,Fanny Lu,https://i.scdn.co/image/ab67616d0000b2737cd896965a4d7fbd23396939,1IypFfPPvlS8CUtaLlv2pI,Tú No Eres Para Mi,Fanny Lu,57,6DHogfr8t5fDHQXS3pgNXA,6 Super Hits,2009-01-01,latin,latin pop,0.857,0.917,5,0.8767470611654757,1,0.0331,0.0447,0.0,0.227,0.914,124.986,205653
I'm Sprung,T-Pain,https://i.scdn.co/image/ab67616d0000b273bfe8c2950592fbe9dd9d75c3,0F7rEdewJ6cSLylOZZpDu7,I'm Sprung,T-Pain,67,67kj88d9xbscqqG8EdMpIu,Rappa Ternt Sanga,2005,rap,hip hop,0.722,0.329,0,0.729857720595939,0,0.108,0.088,0.0,0.081,0.166,99.991,230713
Stand By You,Rachel Platten,https://i.scdn.co/image/ab67616d0000b273a9e4d7fae5dfcc8f9cc96bc9,3kSXn1osC89W8JcPLozTzs,Stand By You,Rachel Platten,64,0mFDIOqypzHp6Xd0el1hoT,Wildfire,2016-01-01,pop,indie poptimism,0.506,0.897,9,0.8762232047440437,1,0.26,0.146,0.00045372233400402414,0.0868,0.525,188.03,219000
La Vida Es Un Carnaval,Celia Cruz,https://i.scdn.co/image/ab67616d0000b2733f265b6afc76d0f74d35df8e,3zoYQLfNEvJ7UvQ4em2vsT,La Vida Es Un Carnaval,Celia Cruz,57,0mRmiLA56DuwKyIl8ybSUL,Exitos Eternos,2003-01-01,latin,latin hip hop,0.813,0.735,0,0.8688892148439955,0,0.0776,0.482,0.0018812877263581487,0.285,0.853,104.056,277000
Hacer El Amor Con Otro,Alejandra Guzman,https://i.scdn.co/image/ab67616d0000b273121846aa493499984c2911ce,1OB7cLxxCWA8gbbfjFNNej,Hacer El Amor Con Otro,Alejandra Guzman,66,4jVhCAGCEhQUyXrMD4owlU,Flor De Piel,1991-01-01,latin,latin pop,0.463,0.325,11,0.6639565827797917,1,0.0301,0.197,0.0,0.0641,0.386,135.728,283133
goosebumps,Travis Scott,https://i.scdn.co/image/ab67616d0000b2733cdcaa1045106a5767aa79d9,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,86,42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,2016-09-16,pop,electropop,0.841,0.728,7,0.9026674768979318,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
Don't Kill My High,Lost Kings,https://i.scdn.co/image/ab67616d0000b273bd7fda695042d6a9f4c8074a,09yhMTRqQ1I1dniu3PoIQi,Don't Kill My High,Lost Kings,67,6Z0dLHgtpQBXnnQJ0Ykott,Paper Crowns (Deluxe),2019-01-18,pop,electropop,0.674,0.932,8,0.8711103660708672,1,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333
Judith,A Perfect Circle,https://i.scdn.co/image/ab67616d0000b2732d73b494efcb99356f8c7b28,5KDNFlHAdDJ84fhK27c35X,Judith,A Perfect Circle,65,0GeWd0yUKXHbCXVag1mJvO,Mer De Noms,2000-01-01,rock,hard rock,0.365,0.894,11,0.8751754919011797,0,0.0572,3.32e-05,0.1720321931589537,0.267,0.31,82.305,247267
