name,artist,img,Popularity,Genre,Subgenre
Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Janelle Monáe,https://i.scdn.co/image/ab67616d0000b273120a1366324c2ae1728e17e5,56,pop,electropop
Straight Up Menace,MC Eiht,https://i.scdn.co/image/ab67616d0000b2734881f513a0eccdf69d43b5b5,56,rap,southern hip hop
My Lovin' (You're Never Gonna Get It),En Vogue,https://i.scdn.co/image/ab67616d0000b27350638bf4b6a49dce27bc4ff5,56,r&b,new jack swing
I Don't Dance,DMX,https://i.scdn.co/image/ab67616d0000b273a1f33c92149c48241a06b77c,56,rap,gangster rap
Into The Black,Chromatics,https://i.scdn.co/image/ab67616d0000b273dc7adf4d1993039c501cd761,56,pop,indie poptimism
"Esta Noche de Travesuras (feat. Héctor ""El Father"")",DJ Nelson,https://i.scdn.co/image/ab67616d0000b27361aae5aa9f72dd550fe97d4c,56,latin,reggaeton
Soñé,Zoé,https://i.scdn.co/image/ab67616d0000b273ae18ed3e8c0b2f82d0eaf08c,56,rock,permanent wave
Backseat,Ari Lennox,https://i.scdn.co/image/ab67616d0000b27336eac825e3a4cbcb458a18f8,56,r&b,urban contemporary
Brick,Ben Folds Five,https://i.scdn.co/image/ab67616d0000b27398dc5ccf21dd6bc171962cb9,56,rock,permanent wave
Move,Thousand Foot Krutch,https://i.scdn.co/image/ab67616d0000b273f52048ccaec7f8e1550250c1,56,rock,hard rock
Some Cut (feat. Cutty),Trillville,https://i.scdn.co/image/ab67616d0000b273b0c2e9a05d1d51fc21b07c82,56,rap,hip hop
Let The Beat Build,Lil Wayne,https://i.scdn.co/image/ab67616d0000b27333ebdffaa447ff19ce9f24bb,56,rap,hip hop
You Dropped A Bomb On Me,The Gap Band,https://i.scdn.co/image/ab67616d0000b2731eeaabd6f72ff29707f0476f,56,r&b,urban contemporary
Painkiller,DREAMERS,https://i.scdn.co/image/ab67616d0000b2733035f006f639105b154a939d,56,pop,indie poptimism
Jump,Van Halen,https://i.scdn.co/image/ab67616d0000b2738861dd1de9cec5df813e58dd,56,pop,electropop
Bailando por Ahi,Juan Magán,https://i.scdn.co/image/ab67616d0000b2734fd9adda79bc5839feca9720,56,latin,latin pop
Tus Ojos,Belanova,https://i.scdn.co/image/ab67616d0000b273291ebd29aed981772a79afa6,56,pop,electropop
He Won't Go,Adele,https://i.scdn.co/image/ab67616d0000b2736d4056466fc11f6408be2566,56,r&b,neo soul
LIKE I WANT YOU,Giveon,https://i.scdn.co/image/ab67616d0000b273511f899c5dbf0ea2c951c8e0,56,r&b,urban contemporary
One Day They'll Know (ODESZA Remix),Pretty Lights,https://i.scdn.co/image/ab67616d0000b27325a3c060f6f40c66ca383379,56,pop,indie poptimism
All About the Benjamins,Diddy,https://i.scdn.co/image/ab67616d0000b27394f68ea26a5b2146eaaa4099,56,rap,gangster rap
Put Me Thru,Anderson .Paak,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,56,r&b,urban contemporary
Ice Cream Paint Job,Dorrough Music,https://i.scdn.co/image/ab67616d0000b273a90bc078768bff5685849b4c,56,rap,hip hop
The Walk,Mayer Hawthorne,https://i.scdn.co/image/ab67616d0000b273a5a44d0626b652ed95c9e204,56,r&b,neo soul
"Take On the World - Theme Song From ""Girl Meets World""",Rowan Blanchard,https://i.scdn.co/image/ab67616d0000b27397acaabc752a8c0a6f76486c,56,pop,post-teen pop
Grounds for Divorce,Elbow,https://i.scdn.co/image/ab67616d0000b2739b9c531e28decf2f4cd96363,56,rock,classic rock
Slave II,Logic,https://i.scdn.co/image/ab67616d0000b273b497e0b2e0c08b470ee70648,55,rap,hip hop
Get Throwed,Bun B,https://i.scdn.co/image/ab67616d0000b27374ed8551b3cd64f82c62e83e,55,rap,southern hip hop
Echoes Of Silence,The Weeknd,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,55,r&b,urban contemporary
"Wildside - From ""Adventures in Babysitting""",Sabrina Carpenter,https://i.scdn.co/image/ab67616d0000b27380b220d74f21260068d362a6,55,pop,post-teen pop
Starstruck,Christopher Wilde,https://i.scdn.co/image/ab67616d0000b27334b2fc0be1e82d6c5b774786,55,pop,post-teen pop
Filth,Killstation,https://i.scdn.co/image/ab67616d0000b273367e9bec9f43036f8e007964,55,rap,gangster rap
Killing Me Softly With His Song,Fugees,https://i.scdn.co/image/ab67616d0000b273085b8dd2bebd2aaac895c78e,55,r&b,new jack swing
Is This It,The Strokes,https://i.scdn.co/image/ab67616d0000b27313f2466b83507515291acce4,55,rock,permanent wave
Skateboard P,MadeinTYO,https://i.scdn.co/image/ab67616d0000b273094bcff081a8d9e79bdc88dd,55,rap,gangster rap
Just Like Paradise,David Lee Roth,https://i.scdn.co/image/ab67616d0000b273115bf18095f69035746b0d40,55,rock,album rock
Грустная сука,IC3PEAK,https://i.scdn.co/image/ab67616d0000b2739699b90df2fba7b9bdb25e02,55,rap,gangster rap
Who Can It Be Now?,Men At Work,https://i.scdn.co/image/ab67616d0000b273aa5e4c9da271951ac0b31fa2,55,rock,classic rock
Bad Girlfriend,Theory of a Deadman,https://i.scdn.co/image/ab67616d0000b2733a7c61f8e1b879dd5a2a8ae3,55,rock,hard rock
You Ain't a Killer,Big Pun,https://i.scdn.co/image/ab67616d0000b2738c7a8e68dc5c20bb72f713f2,55,rap,gangster rap
Independent (feat. Lil' Boosie and Lil' Phat),Webbie,https://i.scdn.co/image/ab67616d0000b27334edf359b2d8619db7455c6f,55,rap,hip hop
What Up Gangsta,50 Cent,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf,55,rap,gangster rap
I Luv It,Jeezy,https://i.scdn.co/image/ab67616d0000b2735648193cce023bc5f418f5e9,55,rap,southern hip hop
"Living in America - From ""Rocky IV"" Soundtrack",James Brown,https://i.scdn.co/image/ab67616d0000b273f4a2ccbe20d6d52f16816812,55,rock,album rock
Pasos de gigantes,Bacilos,https://i.scdn.co/image/ab67616d0000b273cbf29d4f89935f6a27894bb8,55,latin,latin pop
A Toast and a Spirit,Vacation Manor,https://i.scdn.co/image/ab67616d0000b273712d464ded510791545ac352,55,pop,indie poptimism
Too Much Time On My Hands,Styx,https://i.scdn.co/image/ab67616d0000b2732d966b6109886232d026419f,55,rock,classic rock
Sweet Thing,Mary J. Blige,https://i.scdn.co/image/ab67616d0000b27321110eef2bacdfe409af6903,55,r&b,new jack swing
La Grange - 1999 Remaster,ZZ Top,https://i.scdn.co/image/ab67616d0000b2734730fc3081e267548b9dc5cf,55,rock,classic rock
Hustler Musik,Lil Wayne,https://i.scdn.co/image/ab67616d0000b27376a53ad4f7db340cb12d51c4,55,rap,southern hip hop
Must Be Nice,Lyfe Jennings,https://i.scdn.co/image/ab67616d0000b273124dd7d1af96dc95eee251f4,55,r&b,urban contemporary
Jealous,Beyoncé,https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3,55,rap,southern hip hop
Te Suelto el Pelo,Yandel,https://i.scdn.co/image/ab67616d0000b27385890a0555817ffacf5118b5,55,latin,reggaeton
La Negra Tiene Tumbao,Celia Cruz,https://i.scdn.co/image/ab67616d0000b2732c4fc2df9a19726af79bc42f,55,r&b,urban contemporary
Mi Tierra,Gloria Estefan,https://i.scdn.co/image/ab67616d0000b27396e3f3e349f6f63db6fe6e70,55,latin,latin pop
Unicorn Zombie Apocalypse,Borgore,https://i.scdn.co/image/ab67616d0000b2733be7cf95db77cb0322c9203f,55,edm,big room
The Waters (feat. BJ the Chicago Kid),Anderson .Paak,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,55,r&b,urban contemporary
Street Dreams,Nas,https://i.scdn.co/image/ab67616d0000b273886d823ecbfcbe661a6b0ab9,55,rap,gangster rap
Do You Want To,Franz Ferdinand,https://i.scdn.co/image/ab67616d0000b273a13a03b991ab2b31091fb0dc,55,rock,permanent wave
I'm Dreamin',Christopher Williams,https://i.scdn.co/image/ab67616d0000b273e06035cb17feaac430d9b61b,55,r&b,new jack swing
UMI Says,Mos Def,https://i.scdn.co/image/ab67616d0000b27389b56f56323925d57b38944d,55,r&b,neo soul
Who You Are,Jessie J,https://i.scdn.co/image/ab67616d0000b2739900b995cd1a81c35c574ab0,55,edm,big room
Lollipop,MIKA,https://i.scdn.co/image/ab67616d0000b2739b9a3105ad4ffb91ad2e2798,55,pop,post-teen pop
Come Clean,Hilary Duff,https://i.scdn.co/image/ab67616d0000b27345fa3fddca835d0d7c854146,55,pop,post-teen pop
Foolin',Def Leppard,https://i.scdn.co/image/ab67616d0000b273e45161990e83649071399525,55,rock,album rock
Fire We Make,Alicia Keys,https://i.scdn.co/image/ab67616d0000b273224fb7911da5babdd968bf44,55,r&b,neo soul
Like Me,Maia Mitchell,https://i.scdn.co/image/ab67616d0000b2738f9a38eaef72352da716ccdb,55,pop,post-teen pop
Sumthin' Sumthin',Maxwell,https://i.scdn.co/image/ab67616d0000b27369931b586220aaf949babbe5,55,r&b,new jack swing
Special K,Placebo,https://i.scdn.co/image/ab67616d0000b2737f02102fd54b157fd1dd6fa4,55,rock,album rock
Wouldn't Get Far,The Game,https://i.scdn.co/image/ab67616d0000b273969ab47c3297c737b9fb9393,55,rap,hip hop
Roll Bounce,Drakeo the Ruler,https://i.scdn.co/image/ab67616d0000b273501ca7be6b49a570fae026f3,55,rap,southern hip hop
When She Cries,Restless Heart,https://i.scdn.co/image/ab67616d0000b273d8415e558f494664a5de83ba,55,rock,permanent wave
Hit That Jive,Gramatik,https://i.scdn.co/image/ab67616d0000b273c7d707a194317d582cf641a1,55,edm,electro house
Me and You and a Dog Named Boo,Lobo,https://i.scdn.co/image/ab67616d0000b27311bdb729983420341631a561,55,rock,album rock
One Way Or Another,Blondie,https://i.scdn.co/image/ab67616d0000b2738cf86a9be38868f1d73cdb58,55,pop,post-teen pop
Megalomaniac,Incubus,https://i.scdn.co/image/ab67616d0000b273f485a27298fbd17d868f7565,55,rock,hard rock
Matilda,alt-J,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,55,rock,permanent wave
Battle Born,Five Finger Death Punch,https://i.scdn.co/image/ab67616d0000b2739989949d5b4f76d1aa9e0304,55,rock,hard rock
Pilot Jones,Frank Ocean,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,55,r&b,neo soul
Cruel,St. Vincent,https://i.scdn.co/image/ab67616d0000b2734844f79e363c03a00efa3090,55,pop,dance pop
Send Me An Angel,Real Life,https://i.scdn.co/image/ab67616d0000b2734181c569a46437cac52a6930,55,pop,electropop
Breaking the Chains,Dokken,https://i.scdn.co/image/ab67616d0000b273744a3fdf071b8c53cf3981b4,55,rock,hard rock
Coolie High,Camp Lo,https://i.scdn.co/image/ab67616d0000b27327608b688554d3cf9b4492ef,55,rap,gangster rap
Algo Musical,Ñejo & Dalmata,https://i.scdn.co/image/ab67616d0000b2734a2cfa7ff9391b0b9d83fab1,55,latin,reggaeton
Sour Patch Kids,Bryce Vine,https://i.scdn.co/image/ab67616d0000b273d67c496c586f830b6a73ea8c,55,pop,indie poptimism
...To Be Loved,Papa Roach,https://i.scdn.co/image/ab67616d0000b2737a99d010dde227ca15b4a72c,55,rock,hard rock
Who Can I Run To,Xscape,https://i.scdn.co/image/ab67616d0000b27311484556cede4a9eda744e4a,55,r&b,urban contemporary
Honestly,Hot Chelle Rae,https://i.scdn.co/image/ab67616d0000b2733b97f1c9a0273bfbdc6bd791,55,pop,post-teen pop
Higher Ground,TNGHT,https://i.scdn.co/image/ab67616d0000b273410dd4054ccd5a57aba612d1,55,rap,trap
Pompeii - Audien Remix,Bastille,https://i.scdn.co/image/ab67616d0000b27380c23aba3e018f5463bdf191,55,pop,electropop
I'm Not Alright,Loud Luxury,https://i.scdn.co/image/ab67616d0000b273d48c7e1df237eb2cdd6eb107,55,pop,dance pop
Bringin' On The Heartbreak,Def Leppard,https://i.scdn.co/image/ab67616d0000b2739b5694de012399bf6a7042ea,55,rock,album rock
Walk It Out,Unk,https://i.scdn.co/image/ab67616d0000b27346a341b75ecd2ff3f30e1e37,55,rap,southern hip hop
This Must Be the Place (Naive Melody) [by Talking Heads],Kishi Bashi,https://i.scdn.co/image/ab67616d0000b273f5268ff40a2089a104d3dd09,55,r&b,hip pop
Say I Yi Yi,Ying Yang Twins,https://i.scdn.co/image/ab67616d0000b273a9f4b8706c2bae056b19ca78,55,rap,hip hop
The Dead Heart - 2007 Remastered,Midnight Oil,https://i.scdn.co/image/ab67616d0000b2730dd350beeb5ac73672ad6e80,55,rock,classic rock
Meds,Placebo,https://i.scdn.co/image/ab67616d0000b2735a95bd5fa1b59b390a22d1de,55,rock,album rock
"Serial Killa (feat. The D.O.C., Tha Dogg Pound & RBX)",Snoop Dogg,https://i.scdn.co/image/ab67616d0000b2733d8c2a1fd8e8c2c2d4c844d2,55,rap,gangster rap
Aprovechalo,Wisin & Yandel,https://i.scdn.co/image/ab67616d0000b2735374e0160ead917b6e73b61f,55,latin,reggaeton
The Sign,Ace of Base,https://i.scdn.co/image/ab67616d0000b273fda5556cb6981c3113df6175,55,pop,dance pop
"Pop, Lock & Drop It - Video Edit",Huey,https://i.scdn.co/image/ab67616d0000b273d81047ea12d968111f8c42b3,55,rap,southern hip hop
Milkshake,Kelis,https://i.scdn.co/image/ab67616d0000b2736575b1bd7db306ab468ac327,55,rap,southern hip hop
Video Games - Remastered,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b273cb76604d9c5963544cf5be64,55,pop,dance pop
Lucifer,JAY-Z,https://i.scdn.co/image/ab67616d0000b273c528802c308a1e0e4d9945dd,55,rap,gangster rap
My Iron Lung,Radiohead,https://i.scdn.co/image/ab67616d0000b27322ca59e5c2d806439d5f08a2,55,rock,permanent wave
All I Do Is Think of You,Troop,https://i.scdn.co/image/ab67616d0000b27321f6533ee2140e831de3a2fd,55,r&b,new jack swing
They Want EFX,Das EFX,https://i.scdn.co/image/ab67616d0000b27348cedec86716241749e0b5b3,55,rap,southern hip hop
Walls to Build - Mall Grab Remix,Kllo,https://i.scdn.co/image/ab67616d0000b273a300a08353b51be3de78cb6e,55,edm,progressive electro house
The Set Up,Favored Nations,https://i.scdn.co/image/ab67616d0000b273eff5e684bd079becefcae931,55,pop,electropop
Waiting for Tonight,Jennifer Lopez,https://i.scdn.co/image/ab67616d0000b2735c34d7a87663652675cf3264,55,pop,dance pop
Shadows Of The Night,Pat Benatar,https://i.scdn.co/image/ab67616d0000b273f27876618d76688b375dd133,55,pop,post-teen pop
We Can Make The World Stop,The Glitch Mob,https://i.scdn.co/image/ab67616d0000b2730272b80e7311f476905c440e,55,edm,progressive electro house
The Boys Are Back - Original Version,High School Musical Cast,https://i.scdn.co/image/ab67616d0000b2735af81c4bd993bfad936f1ca3,55,pop,post-teen pop
Locked Up,Akon,https://i.scdn.co/image/ab67616d0000b273f6e36c5147681093d71b3efe,55,rap,hip hop
Why Can't I?,Liz Phair,https://i.scdn.co/image/ab67616d0000b273f4b69b957a5e949a4076c656,55,pop,post-teen pop
Dance with Me,Orleans,https://i.scdn.co/image/ab67616d0000b273fe67f0c4b706c0b17da9fea2,55,rock,classic rock
Who Got Da Props,Black Moon,https://i.scdn.co/image/ab67616d0000b27368c4932485cb24dd7f46a1ed,55,rap,southern hip hop
Don't Take It Personal (Just One of Dem Days),Monica,https://i.scdn.co/image/ab67616d0000b2734bd2aba4ed75e367a3fa9706,55,r&b,new jack swing
When You're Gone,The Cranberries,https://i.scdn.co/image/ab67616d0000b2736c4efca9f5e949a2f9cc3ac4,55,rock,album rock
Quiero Saber,Ivy Queen,https://i.scdn.co/image/ab67616d0000b273774ca12732a1ae8541a45b5b,55,latin,reggaeton
Sleep Alone,Two Door Cinema Club,https://i.scdn.co/image/ab67616d0000b27326695b7ddc3264a22f36cd8b,55,rock,permanent wave
Mammoth,Dimitri Vegas & Like Mike,https://i.scdn.co/image/ab67616d0000b27316bf35a1536bef36a759d9e6,55,edm,big room
Into The Great Wide Open,Tom Petty and the Heartbreakers,https://i.scdn.co/image/ab67616d0000b27327bd7d234a31296df34b9a64,55,rock,permanent wave
Everybody Wants You - Remastered 2002,Billy Squier,https://i.scdn.co/image/ab67616d0000b273fddbed2db48c40dbb2b6a093,55,rock,classic rock
Hot N Cold,Katy Perry,https://i.scdn.co/image/ab67616d0000b273cd3978ebe35d93a07249b97f,55,pop,post-teen pop
Worst Comes To Worst - Edited,Dilated Peoples,https://i.scdn.co/image/ab67616d0000b2739e884b7922a905cf2df7db50,55,rap,southern hip hop
Underdog,You Me At Six,https://i.scdn.co/image/ab67616d0000b273fb299d91f3079f1f8196563f,55,pop,post-teen pop
Ojos Chinos,El Gran Combo De Puerto Rico,https://i.scdn.co/image/ab67616d0000b27397612c672578defda5eb849c,55,latin,latin pop
Rude - Zedd Remix,MAGIC!,https://i.scdn.co/image/ab67616d0000b27363421db5c43c2515271ea2b6,55,edm,pop edm
Through the Fire,Chaka Khan,https://i.scdn.co/image/ab67616d0000b273c5c2fe3791ada4fbff207641,55,r&b,neo soul
"New York, New York",Tha Dogg Pound,https://i.scdn.co/image/ab67616d0000b2736d3a1fa44e3651c7d49641e9,55,rap,southern hip hop
Crystallize,Lindsey Stirling,https://i.scdn.co/image/ab67616d0000b27379e8b529ce6c088a8027b2a1,55,pop,indie poptimism
Electricity - 2003 Digital Remaster,Orchestral Manoeuvres In The Dark,https://i.scdn.co/image/ab67616d0000b2730055911860baf382f46aeffa,55,rock,permanent wave
All About Us,He Is We,https://i.scdn.co/image/ab67616d0000b273287f0add5aa9c495e05d132d,55,pop,post-teen pop
Happily Ever After,Case,https://i.scdn.co/image/ab67616d0000b273bfdf49d9acafd5f5493f6616,55,r&b,new jack swing
Cójela Que Va Sin Jockey,Luny Tunes,https://i.scdn.co/image/ab67616d0000b273408ed3f9f7e4ab883e7636dc,55,latin,reggaeton
Porque Me Tratas Así?,Wisin & Yandel,https://i.scdn.co/image/ab67616d0000b2735374e0160ead917b6e73b61f,55,latin,reggaeton
Never Alone,2 Brothers On The 4th Floor,https://i.scdn.co/image/ab67616d0000b2732573c0b5489d129494ed2df5,55,pop,dance pop
Same Old Song,The Weeknd,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,55,r&b,urban contemporary
Breathe Again,Toni Braxton,https://i.scdn.co/image/ab67616d0000b273dd480766d715a68d96ba9ea0,55,r&b,new jack swing
Amante Bandido,Miguel Bosé,https://i.scdn.co/image/ab67616d0000b27323d18d1faa395db1f4a5ff06,55,latin,latin pop
Getting Away With Murder,Papa Roach,https://i.scdn.co/image/ab67616d0000b2739d8c8d4e72cab2f00e0686f5,55,rock,hard rock
Down And Out,Cam’ron,https://i.scdn.co/image/ab67616d0000b27341378d36f9f76bc8e6950f89,55,rap,hip hop
Delight - Original Mix,Jamie Berry,https://i.scdn.co/image/ab67616d0000b27302083b795bbc7e494e45271f,54,edm,electro house
Parking Lot,Anderson .Paak,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,54,r&b,urban contemporary
Ligaya,Eraserheads,https://i.scdn.co/image/ab67616d0000b2739e54b097496758fd33c2b9dc,54,rock,classic rock
Hey Moon,John Maus,https://i.scdn.co/image/ab67616d0000b27350bc8ef82d299d7d8933b012,54,pop,dance pop
Gone,The Weeknd,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,54,r&b,urban contemporary
Beauty and Madness - 1993,Fra Lippo Lippi,https://i.scdn.co/image/ab67616d0000b27399b0e275c0bf51313bd4054e,54,rock,permanent wave
Carry Your Throne,Jon Bellion,https://i.scdn.co/image/ab67616d0000b27312388a3d3a11600641476f89,54,pop,indie poptimism
This Must Be My Dream,The 1975,https://i.scdn.co/image/ab67616d0000b273d3de03550f715df1ea7e0c08,54,pop,indie poptimism
It Takes Two,Rob Base & DJ EZ Rock,https://i.scdn.co/image/ab67616d0000b2738326ebde417fbd72f39b2525,54,latin,latin hip hop
Talk Dirty To Me,Poison,https://i.scdn.co/image/ab67616d0000b273d007e25f2264718c5a9dde34,54,rock,classic rock
It's Been A Long Time,Rakim,https://i.scdn.co/image/ab67616d0000b273796e9d830c2237253fd9b084,54,rap,southern hip hop
Go (Remastered),Pearl Jam,https://i.scdn.co/image/ab67616d0000b273777344aba9d5b5785b4593a5,54,rock,hard rock
Wake up Everybody (feat. Common & Melanie Fiona),John Legend,https://i.scdn.co/image/ab67616d0000b2738f9ab6da8bd99dfa6359d036,54,r&b,neo soul
Ole School Shit,Eazy-E,https://i.scdn.co/image/ab67616d0000b273298c8b57e26b95bf2cd822b6,54,rap,gangster rap
Material Girl,Madonna,https://i.scdn.co/image/ab67616d0000b2738f9f218b386e6aeb27184307,54,pop,electropop
That's All I Need,Dirty Heads,https://i.scdn.co/image/ab67616d0000b27366cf0477fe01d6a4c4925f30,54,pop,indie poptimism
Straight Outta Compton - Extended Mix / Edit,N.W.A.,https://i.scdn.co/image/ab67616d0000b273374a967dda0cd404061b0607,54,rap,gangster rap
Odessa,Caribou,https://i.scdn.co/image/ab67616d0000b2733c17ef9472c134e367523eab,54,pop,dance pop
Wake Me Up Before You Go-Go - Remastered,Wham!,https://i.scdn.co/image/ab67616d0000b2730387e54a214e3ed5ff795956,54,pop,post-teen pop
Core,RL Grime,https://i.scdn.co/image/ab67616d0000b2730169a3ddd36ca8acdc83dfbd,54,rap,trap
Spaceman - Carnage Festival Trap Remix,Hardwell,https://i.scdn.co/image/ab67616d0000b2739f12d57845a18ed07296d355,54,rap,trap
After the Storm,Mumford & Sons,https://i.scdn.co/image/ab67616d0000b2736d0a13a643d83342430c07da,54,r&b,urban contemporary
Heartz Of Men,2Pac,https://i.scdn.co/image/ab67616d0000b273ae9a8fcf55d7d74ca02c1e66,54,rap,gangster rap
Solid,Ashford & Simpson,https://i.scdn.co/image/ab67616d0000b273149c79c7014bfc05042458bc,54,rock,album rock
How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,Cash Cash,https://i.scdn.co/image/ab67616d0000b273256520303297bcbd3d44231d,54,edm,pop edm
Green Machine,Kyuss,https://i.scdn.co/image/ab67616d0000b2738f7519cd69450a1f8b6a4fa3,54,rap,southern hip hop
Sign 'O' the Times,Prince,https://i.scdn.co/image/ab67616d0000b2733b67e4695d120ebfe9ca359a,54,r&b,new jack swing
Raise Up,Petey Pablo,https://i.scdn.co/image/ab67616d0000b2733de78dfd7cec1b1b78963813,54,rap,southern hip hop
Somebody To Love Remix,Justin Bieber,https://i.scdn.co/image/ab67616d0000b27349130b16d4190db1d6822e59,54,latin,latin hip hop
Lodi Dodi (feat. Nancy Fletcher),Snoop Dogg,https://i.scdn.co/image/ab67616d0000b2733d8c2a1fd8e8c2c2d4c844d2,54,rap,gangster rap
You Got It (The Right Stuff),New Kids On The Block,https://i.scdn.co/image/ab67616d0000b273c9866ae0043a0ccd4075fd05,54,r&b,new jack swing
Pieces Of Me,Ashlee Simpson,https://i.scdn.co/image/ab67616d0000b2734c2277a69c1f05cf85f985c0,54,pop,post-teen pop
Kiss Me Deadly,Lita Ford,https://i.scdn.co/image/ab67616d0000b2732dbf0cc843a4a0fe8c8f5482,54,rock,hard rock
Zebra,Beach House,https://i.scdn.co/image/ab67616d0000b27327e1e7bc5a8a462633748e0e,54,pop,dance pop
The Dreamer (feat. Talib Kweli & Timan Family Choir),Anderson .Paak,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,54,r&b,urban contemporary
